data_noise,forest_name,forest_seed,scores,shuffle,mean,std
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_0,True,[0.6148 0.51   0.6356 0.5874 0.5674],False,0.58304,0.04328905635377143
0.6,forest_hyperparams_3,True,[0.5978 0.5484 0.6042 0.5506 0.6238],True,0.58496,0.030202092642729224
0.6,forest_hyperparams_3,True,[0.5788 0.5814 0.6152 0.6128 0.5968],True,0.5970000000000001,0.015202105117384256
0.6,forest_hyperparams_3,True,[0.6002 0.6686 0.5642 0.552  0.5924],True,0.59548,0.04061341650243185
0.6,forest_hyperparams_3,True,[0.549  0.6116 0.5566 0.5742 0.6114],True,0.5805600000000001,0.02655240855365101
0.6,forest_hyperparams_3,True,[0.5454 0.5868 0.602  0.662  0.5546],True,0.59016,0.041425673199116525
0.6,forest_hyperparams_3,True,[0.6072 0.6028 0.6014 0.523  0.6544],True,0.5977600000000001,0.04224905206037175
0.6,forest_hyperparams_3,True,[0.633  0.526  0.6558 0.5422 0.5776],True,0.58692,0.050330523541882624
0.6,forest_hyperparams_3,True,[0.6026 0.6314 0.541  0.4854 0.709 ],True,0.59388,0.07655143107741358
0.6,forest_hyperparams_3,True,[0.6672 0.5576 0.5386 0.5984 0.552 ],True,0.5827600000000001,0.04669910491647565
0.6,forest_hyperparams_3,True,[0.5564 0.526  0.5848 0.6282 0.633 ],True,0.58568,0.04115076670002638
0.6,forest_hyperparams_3,True,[0.591  0.601  0.5904 0.5562 0.57  ],True,0.58172,0.01625920047234793
0.6,forest_hyperparams_3,True,[0.6434 0.5716 0.558  0.5226 0.647 ],True,0.5885200000000002,0.048979440584800506
0.6,forest_hyperparams_3,True,[0.5204 0.682  0.564  0.5468 0.5736],True,0.57736,0.055354334970262264
0.6,forest_hyperparams_3,True,[0.5724 0.5546 0.6092 0.5938 0.634 ],True,0.5928,0.027722914709676545
0.6,forest_hyperparams_3,True,[0.6498 0.5822 0.5398 0.5652 0.6352],True,0.59444,0.04175268135102221
0.6,forest_hyperparams_3,True,[0.7128 0.6172 0.506  0.524  0.685 ],True,0.6090000000000001,0.08300804780260765
0.6,forest_hyperparams_3,True,[0.5952 0.572  0.5248 0.7506 0.6352],True,0.61556,0.0763818198264482
0.6,forest_hyperparams_3,True,[0.4946 0.6138 0.5862 0.5346 0.6938],True,0.5846,0.06838105000656244
0.6,forest_hyperparams_3,True,[0.5454 0.561  0.573  0.6146 0.5658],True,0.57196,0.023163557585137905
0.6,forest_hyperparams_3,True,[0.5898 0.6056 0.6062 0.5364 0.6264],True,0.5928800000000001,0.03053616871842308
0.6,forest_hyperparams_3,True,[0.6024 0.5802 0.5622 0.5598 0.661 ],True,0.59312,0.037220983329299656
0.6,forest_hyperparams_3,True,[0.5412 0.5718 0.453  0.6194 0.7168],True,0.58044,0.08714047509624906
0.6,forest_hyperparams_3,True,[0.5106 0.5592 0.6074 0.5108 0.642 ],True,0.5660000000000001,0.052253995062578704
0.6,forest_hyperparams_3,True,[0.5902 0.6044 0.5634 0.5872 0.5576],True,0.5805600000000001,0.017475651633057872
0.6,forest_hyperparams_3,True,[0.5738 0.585  0.6242 0.5806 0.6052],True,0.5937600000000001,0.018470473735126555
0.6,forest_hyperparams_3,True,[0.5618 0.6048 0.5698 0.6542 0.6592],True,0.6099599999999998,0.040842605205838635
0.6,forest_hyperparams_3,True,[0.5804 0.53   0.6206 0.6124 0.5704],True,0.5827600000000001,0.032410961108859465
0.6,forest_hyperparams_3,True,[0.5266 0.5448 0.6624 0.6402 0.5448],True,0.5837600000000001,0.05598705564681891
0.6,forest_hyperparams_3,True,[0.5702 0.5866 0.6858 0.483  0.581 ],True,0.5813200000000001,0.06439647195305033
0.6,forest_hyperparams_3,True,[0.5568 0.6158 0.5986 0.5752 0.5488],True,0.57904,0.025130507356597474
0.6,forest_hyperparams_3,True,[0.5514 0.615  0.5958 0.5472 0.541 ],True,0.57008,0.029656055030971337
0.6,forest_hyperparams_3,True,[0.6678 0.6226 0.555  0.509  0.6066],True,0.5922000000000001,0.05505081289136432
0.6,forest_hyperparams_3,True,[0.596  0.5436 0.5852 0.6282 0.6394],True,0.59848,0.03391768860049285
0.6,forest_hyperparams_3,True,[0.6522 0.5878 0.6596 0.5742 0.4796],True,0.5906800000000001,0.06504356693786098
0.6,forest_hyperparams_3,True,[0.6074 0.6612 0.566  0.5626 0.6668],True,0.6127999999999999,0.04471688719041162
0.6,forest_hyperparams_3,True,[0.5482 0.5754 0.5994 0.5352 0.6196],True,0.5755600000000001,0.031258253310125966
0.6,forest_hyperparams_3,True,[0.4704 0.6544 0.5722 0.5668 0.5488],True,0.5625199999999999,0.05869972401979415
0.6,forest_hyperparams_3,True,[0.651  0.66   0.6014 0.5954 0.5298],True,0.6075199999999998,0.046624903217057735
0.6,forest_hyperparams_3,True,[0.699  0.621  0.6138 0.454  0.5598],True,0.5895199999999999,0.08101274961387253
0.6,forest_hyperparams_3,True,[0.6386 0.5216 0.5922 0.5902 0.6282],True,0.59416,0.04103196802494368
0.6,forest_hyperparams_3,True,[0.6294 0.5906 0.6806 0.5622 0.573 ],True,0.6071600000000001,0.04324486559118895
0.6,forest_hyperparams_3,True,[0.6622 0.5338 0.5664 0.5744 0.646 ],True,0.5965600000000001,0.04917810895103628
0.6,forest_hyperparams_3,True,[0.5158 0.6224 0.6442 0.6056 0.5406],True,0.58572,0.049163335932379516
0.6,forest_hyperparams_3,True,[0.5646 0.601  0.6076 0.5384 0.6054],True,0.5833999999999999,0.02741474056050868
0.6,forest_hyperparams_3,True,[0.5426 0.5914 0.593  0.6342 0.5416],True,0.5805600000000001,0.034952401920325886
0.6,forest_hyperparams_3,True,[0.5452 0.5524 0.607  0.5052 0.6536],True,0.57268,0.051857281070260525
0.6,forest_hyperparams_3,True,[0.5952 0.509  0.608  0.6076 0.6122],True,0.5864,0.039114805381083015
0.6,forest_hyperparams_3,True,[0.5212 0.5874 0.601  0.5826 0.5788],True,0.5742,0.02754342026691674
0.6,forest_hyperparams_3,True,[0.6304 0.591  0.554  0.586  0.559 ],True,0.5840799999999999,0.02731639800559366
0.6,forest_hyperparams_3,True,[0.6628 0.6194 0.6336 0.498  0.5638],True,0.5955199999999999,0.058417887671500086
0.6,forest_hyperparams_3,True,[0.5864 0.6652 0.5838 0.6038 0.562 ],True,0.60024,0.03509014676515333
0.6,forest_hyperparams_3,True,[0.6236 0.5076 0.5928 0.7042 0.5502],True,0.5956800000000001,0.06691924685768659
0.6,forest_hyperparams_3,True,[0.589  0.5282 0.5622 0.5018 0.6242],True,0.56108,0.043266911144661115
0.6,forest_hyperparams_3,True,[0.5314 0.555  0.5152 0.6124 0.635 ],True,0.5698000000000001,0.04634772917846137
0.6,forest_hyperparams_3,True,[0.5062 0.626  0.6004 0.509  0.604 ],True,0.5691200000000001,0.05099750582136346
0.6,forest_hyperparams_3,True,[0.531  0.5854 0.59   0.5346 0.5342],True,0.55504,0.0267355643291852
0.6,forest_hyperparams_3,True,[0.6404 0.5312 0.6372 0.5972 0.6356],True,0.60832,0.04166180024914909
0.6,forest_hyperparams_3,True,[0.5568 0.5058 0.6322 0.636  0.5548],True,0.5771200000000001,0.049996575882754205
0.6,forest_hyperparams_3,True,[0.5808 0.6836 0.555  0.5966 0.6314],True,0.6094799999999999,0.04456628321949229
0.6,forest_hyperparams_3,True,[0.6218 0.5662 0.6132 0.5476 0.6542],True,0.6006,0.038661401940436664
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_3,True,[0.5592 0.5786 0.655  0.633  0.5478],False,0.5947199999999999,0.04200487590744676
0.6,forest_hyperparams_1,False,[0.409  0.4458 0.5238 0.497  0.5566],True,0.48644,0.05306274022324893
0.6,forest_hyperparams_1,False,[0.5038 0.4556 0.5462 0.543  0.4884],True,0.5074,0.034146742157927755
0.6,forest_hyperparams_1,False,[0.5636 0.4802 0.5234 0.4766 0.546 ],True,0.5179600000000001,0.03474280357138728
0.6,forest_hyperparams_1,False,[0.4028 0.4722 0.5342 0.5486 0.5352],True,0.4986,0.05473850564273746
0.6,forest_hyperparams_1,False,[0.479  0.4416 0.4592 0.5434 0.4178],True,0.4682,0.0426623956195617
0.6,forest_hyperparams_1,False,[0.5192 0.478  0.5246 0.4678 0.503 ],True,0.49852,0.022327955571435548
0.6,forest_hyperparams_1,False,[0.4836 0.49   0.5834 0.5416 0.4538],True,0.5104799999999999,0.04613104811295752
0.6,forest_hyperparams_1,False,[0.4636 0.4424 0.502  0.57   0.5054],True,0.4966799999999999,0.043636608484161565
0.6,forest_hyperparams_1,False,[0.4714 0.5158 0.519  0.5816 0.4816],True,0.51388,0.03863275294358404
0.6,forest_hyperparams_1,False,[0.521  0.471  0.5182 0.4578 0.5864],True,0.51088,0.04531482759539091
0.6,forest_hyperparams_1,False,[0.5134 0.477  0.5142 0.5054 0.5196],True,0.5059199999999999,0.015154458089948331
0.6,forest_hyperparams_1,False,[0.4498 0.5708 0.4262 0.5462 0.5068],True,0.49996,0.05506322184543872
0.6,forest_hyperparams_1,False,[0.447  0.434  0.5154 0.4564 0.5468],True,0.4799199999999999,0.043536945230459145
0.6,forest_hyperparams_1,False,[0.4562 0.5638 0.5186 0.4846 0.506 ],True,0.5058400000000001,0.035881672201835864
0.6,forest_hyperparams_1,False,[0.489  0.596  0.4022 0.52   0.4642],True,0.49428,0.06390600597752921
0.6,forest_hyperparams_1,False,[0.4436 0.6002 0.4596 0.503  0.517 ],True,0.50468,0.05484824153972485
0.6,forest_hyperparams_1,False,[0.5468 0.513  0.4552 0.434  0.5352],True,0.4968400000000001,0.044522785177928834
0.6,forest_hyperparams_1,False,[0.5172 0.4426 0.5532 0.4966 0.5776],True,0.5174399999999999,0.04676193323634085
0.6,forest_hyperparams_1,False,[0.4694 0.5132 0.5528 0.4696 0.5272],True,0.5064399999999999,0.0327263563508069
0.6,forest_hyperparams_1,False,[0.4646 0.4938 0.4664 0.541  0.479 ],True,0.4889600000000001,0.02804693209604217
0.6,forest_hyperparams_1,False,[0.449  0.5564 0.4674 0.5084 0.513 ],True,0.49884,0.03762326939541538
0.6,forest_hyperparams_1,False,[0.538  0.5828 0.518  0.5308 0.5042],True,0.53476,0.026641441402446682
0.6,forest_hyperparams_1,False,[0.4094 0.5734 0.4944 0.4794 0.5522],True,0.50176,0.057898172682736726
0.6,forest_hyperparams_1,False,[0.486  0.516  0.4668 0.6026 0.5122],True,0.51672,0.046544705391698436
0.6,forest_hyperparams_1,False,[0.4506 0.464  0.6124 0.4908 0.4504],True,0.4936400000000001,0.061176256832205775
0.6,forest_hyperparams_1,False,[0.576  0.499  0.4858 0.5052 0.5386],True,0.5209199999999999,0.03258038673803615
0.6,forest_hyperparams_1,False,[0.5318 0.4892 0.635  0.378  0.4446],True,0.4957200000000001,0.08627218323422678
0.6,forest_hyperparams_1,False,[0.4958 0.4908 0.4388 0.537  0.4522],True,0.48291999999999996,0.03476471774658902
0.6,forest_hyperparams_1,False,[0.5584 0.5106 0.5118 0.5788 0.4898],True,0.52988,0.03320110841523216
0.6,forest_hyperparams_1,False,[0.5298 0.5272 0.6076 0.5438 0.5102],True,0.5437200000000001,0.03367767212857802
0.6,forest_hyperparams_1,False,[0.515  0.559  0.413  0.5226 0.4668],True,0.49528,0.050550188921506485
0.6,forest_hyperparams_1,False,[0.5616 0.4736 0.4602 0.4566 0.5502],True,0.50044,0.04577814325636199
0.6,forest_hyperparams_1,False,[0.4968 0.4864 0.4278 0.5254 0.4188],True,0.47103999999999996,0.04111747073933412
0.6,forest_hyperparams_1,False,[0.5078 0.485  0.521  0.5422 0.497 ],True,0.5105999999999999,0.019773113057887464
0.6,forest_hyperparams_1,False,[0.5506 0.5038 0.5494 0.4168 0.5676],True,0.5176399999999999,0.05468329178094528
0.6,forest_hyperparams_1,False,[0.4764 0.5492 0.6328 0.547  0.5688],True,0.55484,0.0500374899450402
0.6,forest_hyperparams_1,False,[0.527  0.3876 0.4004 0.5066 0.492 ],True,0.46271999999999996,0.057343679686605364
0.6,forest_hyperparams_1,False,[0.5204 0.5034 0.5338 0.5466 0.3888],True,0.4986,0.05674039125702258
0.6,forest_hyperparams_1,False,[0.4376 0.458  0.5778 0.6214 0.5458],True,0.52812,0.07013205829005734
0.6,forest_hyperparams_1,False,[0.5122 0.4666 0.4048 0.5172 0.5488],True,0.48991999999999997,0.049993375561168125
0.6,forest_hyperparams_1,False,[0.4914 0.5828 0.4176 0.385  0.5476],True,0.48488000000000003,0.07492295776329172
0.6,forest_hyperparams_1,False,[0.519  0.5596 0.5644 0.5308 0.525 ],True,0.53976,0.018600387092746203
0.6,forest_hyperparams_1,False,[0.519  0.4958 0.5004 0.5188 0.527 ],True,0.5122,0.01197530792923506
0.6,forest_hyperparams_1,False,[0.562  0.5766 0.4814 0.4694 0.5606],True,0.53,0.045091551315074536
0.6,forest_hyperparams_1,False,[0.5156 0.4496 0.4804 0.5018 0.4806],True,0.4855999999999999,0.02240749874483984
0.6,forest_hyperparams_1,False,[0.5014 0.4844 0.502  0.547  0.5962],True,0.5262,0.04069535600040868
0.6,forest_hyperparams_1,False,[0.4086 0.4808 0.5096 0.442  0.547 ],True,0.4776,0.048742096795275434
0.6,forest_hyperparams_1,False,[0.5064 0.4516 0.564  0.478  0.4466],True,0.48932,0.042999460461731386
0.6,forest_hyperparams_1,False,[0.5022 0.4182 0.4692 0.5214 0.4658],True,0.4753600000000001,0.035317621663979566
0.6,forest_hyperparams_1,False,[0.5462 0.4612 0.4466 0.4242 0.4852],True,0.47268000000000004,0.04177130115282501
0.6,forest_hyperparams_1,False,[0.4862 0.5114 0.5012 0.5306 0.5036],True,0.5065999999999999,0.0145145444296402
0.6,forest_hyperparams_1,False,[0.4634 0.5238 0.5642 0.4952 0.5392],True,0.5171600000000001,0.03497139402425931
0.6,forest_hyperparams_1,False,[0.5738 0.5162 0.5876 0.4594 0.5038],True,0.5281600000000001,0.04707549681097374
0.6,forest_hyperparams_1,False,[0.4552 0.538  0.4888 0.493  0.469 ],True,0.4888000000000001,0.02813993603404244
0.6,forest_hyperparams_1,False,[0.5402 0.5806 0.5418 0.5234 0.4936],True,0.53592,0.028273408001158976
0.6,forest_hyperparams_1,False,[0.4598 0.433  0.5266 0.5104 0.5742],True,0.5008,0.04984616334282913
0.6,forest_hyperparams_1,False,[0.4352 0.5756 0.525  0.4728 0.5278],True,0.5072800000000001,0.04855324499969079
0.6,forest_hyperparams_1,False,[0.5696 0.4986 0.504  0.5764 0.4568],True,0.52108,0.04548293746010694
0.6,forest_hyperparams_1,False,[0.5328 0.6042 0.4072 0.4528 0.5596],True,0.51132,0.07167232101725184
0.6,forest_hyperparams_1,False,[0.5302 0.5626 0.5326 0.5444 0.5094],True,0.53584,0.017497154054302667
0.6,forest_hyperparams_1,False,[0.476  0.5766 0.4422 0.5444 0.562 ],False,0.5202399999999999,0.052060487896292286
0.6,forest_hyperparams_1,False,[0.5366 0.5648 0.507  0.5662 0.524 ],False,0.53972,0.023054925720982083
0.6,forest_hyperparams_1,False,[0.5102 0.5704 0.5414 0.5978 0.5162],False,0.5471999999999999,0.03305220113698936
0.6,forest_hyperparams_1,False,[0.523  0.5688 0.4286 0.5372 0.555 ],False,0.5225200000000001,0.04946410415644862
0.6,forest_hyperparams_1,False,[0.5192 0.5746 0.433  0.5626 0.5772],False,0.53332,0.05431443270439267
0.6,forest_hyperparams_1,False,[0.4658 0.5484 0.4694 0.5548 0.4578],False,0.49923999999999996,0.04296405939852517
0.6,forest_hyperparams_1,False,[0.5214 0.5936 0.5132 0.5586 0.5554],False,0.5484399999999999,0.028858662477668686
0.6,forest_hyperparams_1,False,[0.5232 0.571  0.492  0.571  0.4904],False,0.52952,0.03583084704552768
0.6,forest_hyperparams_1,False,[0.463  0.5638 0.5046 0.5216 0.557 ],False,0.522,0.03675910771495956
0.6,forest_hyperparams_1,False,[0.4782 0.5804 0.5288 0.558  0.532 ],False,0.5354800000000001,0.03424233636888699
0.6,forest_hyperparams_1,False,[0.511  0.5628 0.5354 0.5314 0.4638],False,0.52088,0.032968251394333944
0.6,forest_hyperparams_1,False,[0.5096 0.5922 0.4342 0.5652 0.5116],False,0.52256,0.054338700757379184
0.6,forest_hyperparams_1,False,[0.4686 0.5826 0.495  0.5406 0.5246],False,0.5222800000000001,0.03900063589225181
0.6,forest_hyperparams_1,False,[0.5044 0.5882 0.506  0.5412 0.591 ],False,0.5461600000000001,0.03783995771667829
0.6,forest_hyperparams_1,False,[0.483  0.5656 0.5042 0.5242 0.5276],False,0.5209199999999999,0.027456030303013586
0.6,forest_hyperparams_1,False,[0.5072 0.6086 0.4358 0.5414 0.4738],False,0.5133599999999999,0.05911918808644113
0.6,forest_hyperparams_1,False,[0.4902 0.5654 0.4682 0.5482 0.4954],False,0.51348,0.03693315042072638
0.6,forest_hyperparams_1,False,[0.483  0.5838 0.5246 0.579  0.5848],False,0.55104,0.04080007843129718
0.6,forest_hyperparams_1,False,[0.529  0.5534 0.459  0.5582 0.482 ],False,0.51632,0.03937788211674164
0.6,forest_hyperparams_1,False,[0.458  0.5044 0.4946 0.5296 0.482 ],False,0.49372,0.023729677621071896
0.6,forest_hyperparams_1,False,[0.5284 0.501  0.5298 0.5496 0.4698],False,0.5157200000000001,0.027684681685004084
0.6,forest_hyperparams_1,False,[0.498  0.577  0.524  0.535  0.5978],False,0.5463600000000001,0.036201082856732326
0.6,forest_hyperparams_1,False,[0.5346 0.576  0.5544 0.5478 0.4878],False,0.5401199999999999,0.029387507549977782
0.6,forest_hyperparams_1,False,[0.5048 0.5414 0.4966 0.535  0.4812],False,0.5117999999999999,0.0229381777829016
0.6,forest_hyperparams_1,False,[0.5168 0.5614 0.5116 0.5566 0.5362],False,0.53652,0.02016039682149136
0.6,forest_hyperparams_1,False,[0.5184 0.591  0.5182 0.535  0.5356],False,0.53964,0.02678250175020996
0.6,forest_hyperparams_1,False,[0.4952 0.5722 0.5284 0.5648 0.5508],False,0.5422800000000001,0.027871591271400358
0.6,forest_hyperparams_1,False,[0.5058 0.5832 0.448  0.5236 0.535 ],False,0.51912,0.04384967046626462
0.6,forest_hyperparams_1,False,[0.5554 0.5856 0.504  0.5082 0.4876],False,0.5281600000000001,0.036520109528860964
0.6,forest_hyperparams_1,False,[0.5172 0.5648 0.4676 0.5806 0.4704],False,0.52012,0.04667566389458215
0.6,forest_hyperparams_1,False,[0.49   0.564  0.5056 0.55   0.504 ],False,0.5227200000000001,0.028852618598664524
0.6,forest_hyperparams_1,False,[0.5354 0.5554 0.507  0.5622 0.5608],False,0.5441600000000001,0.0209106288762438
